seed,cv_test,npmi_test,topic_diversity_test,intra_topic_similarity_test,inter_topic_similarity_test,test_silhouette,test_outlier_ratio,test_topic_count
42,0.48014861655539604,-0.018021172063649584,0.8314779270633398,0.5574454560443975,0.3147410750389099,0.07892648875713348,0.5950577919489837,521
7,0.47945806098630656,-0.01792356904998241,0.8313186813186814,0.5565798917141828,0.31339794397354126,0.07700789719820023,0.6065165404543643,546
123,0.4887550768626018,-0.008457495046254385,0.8321011673151751,0.5568005228653933,0.31223660707473755,0.06377413123846054,0.5774212833798326,514
2024,0.4770530545064625,-0.023520408762232187,0.8355339805825243,0.5581325965983267,0.3182610273361206,0.06406161189079285,0.5657632522917497,515
99,0.45890488272531527,-0.038388590867902514,0.8279850746268657,0.5606726992875337,0.3105427920818329,0.08157651871442795,0.590872857712236,536
11,0.4731730990551964,-0.025024149532046343,0.8317738791423002,0.547671868936582,0.31940552592277527,0.0740848183631897,0.5843961737744121,513
77,0.4812310138464371,-0.015491828023584772,0.8297665369649806,0.5573209411419286,0.31008705496788025,0.07368665188550949,0.5722399362295736,514
314,0.47378389544560523,-0.02643250268945834,0.8313513513513513,0.5511737985767587,0.3091990649700165,0.07223962992429733,0.6112993224392188,555
2718,0.4786635952895432,-0.023400187555182715,0.8344890510948905,0.5519329174707512,0.3046080768108368,0.07686146348714828,0.6006377042646472,548
