trial,fold,random_seed,n_neighbors,n_components,min_cluster_size,min_samples,ngram_range,n_topics,cv_val,npmi_val,topic_diversity,intra_topic_similarity,inter_topic_similarity,fit_seconds
130,1,42,50,4,16,2,"(1, 2)",9,0.4204544062191994,-0.2486277171955108,0.9111111111111111,0.518708074092865,0.3890615403652191,6.409825999988243
130,2,42,50,4,16,2,"(1, 2)",26,0.4739301877710363,-0.060693538439353246,0.9346153846153846,0.5250271605817896,0.3101543188095093,9.565533999993932
130,3,42,50,4,16,2,"(1, 2)",43,0.5119725868029221,-0.06601265028004714,0.9162790697674419,0.47558347632487613,0.3696562647819519,40.545990300015546
131,1,42,50,4,16,4,"(1, 2)",7,0.42119518027778685,-0.21389743858722646,0.9142857142857143,0.5102476874987284,0.40018346905708313,6.458423300005961
131,2,42,50,4,16,4,"(1, 2)",4,0.5415164167256576,0.07114840064040251,0.975,0.3988274037837982,0.45338523387908936,9.491823000018485
131,3,42,50,4,16,4,"(1, 2)",40,0.5212935463691256,-0.02656698078837958,0.93,0.49352223332971334,0.36163759231567383,40.34906870004488
132,1,42,50,4,16,6,"(1, 2)",5,0.39536984440534334,-0.14170365967346804,0.92,0.46812812983989716,0.49728965759277344,6.458680499985348
132,2,42,50,4,16,6,"(1, 2)",4,0.5415164167256576,0.07114840064040251,0.975,0.40185800939798355,0.45295974612236023,9.652893599995878
132,3,42,50,4,16,6,"(1, 2)",35,0.536322834508657,-0.025852282541171768,0.9228571428571428,0.48334344029426574,0.3749888241291046,40.798204399994574
133,1,42,50,4,24,1,"(1, 2)",5,0.39167340110804294,-0.25503348892018834,0.94,0.4303388074040413,0.4187966287136078,6.826976899988949
133,2,42,50,4,24,1,"(1, 2)",2,0.3127254280761004,-0.20771946559883198,0.95,0.26754018664360046,0.7214092016220093,9.485943600011524
133,3,42,50,4,24,1,"(1, 2)",29,0.49768355754183324,-0.0704878414191893,0.9275862068965517,0.42620465711311056,0.44238942861557007,41.73409830004675
134,1,42,50,4,24,2,"(1, 2)",5,0.36899524757434243,-0.22913165213419226,0.94,0.44486428797245026,0.4228680431842804,6.619874299969524
134,2,42,50,4,24,2,"(1, 2)",2,0.3127254280761004,-0.20771946559883198,0.95,0.27370427548885345,0.7246692776679993,9.554573900008108
134,3,42,50,4,24,2,"(1, 2)",28,0.4867003379642142,-0.060263257310126286,0.9285714285714286,0.4308367004761329,0.42034247517585754,40.79073150001932
135,1,42,50,4,24,4,"(1, 2)",5,0.36710699103332506,-0.2380013794320635,0.92,0.4134869650006294,0.4578515291213989,6.927511400019284
135,2,42,50,4,24,4,"(1, 2)",2,0.3127254280761004,-0.20771946559883198,0.95,0.27410128712654114,0.7189878225326538,9.668403699994087
135,3,42,50,4,24,4,"(1, 2)",3,0.5268930793600575,0.048527440328740866,0.9666666666666667,0.3524680435657501,0.5669927000999451,40.59808849997353
136,1,42,50,4,24,6,"(1, 2)",5,0.39536984440534334,-0.14170365967346804,0.92,0.46812812983989716,0.49728965759277344,6.515469500038307
136,2,42,50,4,24,6,"(1, 2)",2,0.3127254280761004,-0.207719465598832,0.95,0.27410128712654114,0.7189878225326538,9.993198300013319
136,3,42,50,4,24,6,"(1, 2)",3,0.5268930793600575,0.048527440328740866,0.9666666666666667,0.35523395737012226,0.5694641470909119,39.409717299975455
137,1,42,50,4,32,1,"(1, 2)",4,0.4715296414129077,-0.2272950002669176,0.95,0.4303388074040413,0.4348181188106537,6.306430600001477
137,2,42,50,4,32,1,"(1, 2)",2,0.3127254280761004,-0.20771946559883198,0.95,0.26754018664360046,0.7214092016220093,9.254183600016404
137,3,42,50,4,32,1,"(1, 2)",3,0.5268930793600575,0.048527440328740866,0.9666666666666667,0.3461703260739644,0.569890022277832,39.06901250005467
138,1,42,50,4,32,2,"(1, 2)",4,0.43437796818368757,-0.20622053580627148,0.95,0.44486428797245026,0.4228680431842804,6.324120600009337
138,2,42,50,4,32,2,"(1, 2)",2,0.3127254280761004,-0.20771946559883198,0.95,0.27370427548885345,0.7246692776679993,9.308761599997524
138,3,42,50,4,32,2,"(1, 2)",3,0.5268930793600575,0.048527440328740866,0.9666666666666667,0.3454281985759735,0.5708392262458801,39.46673980000196
139,1,42,50,4,32,4,"(1, 2)",4,0.4634816927728107,-0.21900623158313745,0.95,0.4168951213359833,0.4642251431941986,6.236500700004399
139,2,42,50,4,32,4,"(1, 2)",2,0.3127254280761004,-0.20771946559883198,0.95,0.27410128712654114,0.7189878225326538,9.2517080999678
139,3,42,50,4,32,4,"(1, 2)",3,0.5268930793600575,0.048527440328740866,0.9666666666666667,0.3524680435657501,0.5669927000999451,39.24843800003873
140,1,42,50,4,32,6,"(1, 2)",4,0.45074235280870106,-0.20178293959637741,0.9,0.46812812983989716,0.49728965759277344,6.256961300037801
140,2,42,50,4,32,6,"(1, 2)",2,0.3127254280761004,-0.207719465598832,0.95,0.27410128712654114,0.7189878225326538,9.305041899962816
140,3,42,50,4,32,6,"(1, 2)",3,0.5268930793600575,0.048527440328740866,0.9666666666666667,0.35523395737012226,0.5694641470909119,39.04785390000325
141,1,42,50,6,8,1,"(1, 2)",23,0.45739216423283,-0.23023209555498322,0.9304347826086956,0.5451387139883909,0.3076073229312897,6.487237200024538
141,2,42,50,6,8,1,"(1, 2)",52,0.5054126554516106,-0.0501352687677473,0.8807692307692307,0.5986058761676153,0.3124970495700836,9.676612499984913
141,3,42,50,6,8,1,"(1, 2)",87,0.5164133771239525,-0.05804485207700106,0.8758620689655172,0.5420946264266968,0.3163371682167053,39.771475000015926
142,1,42,50,6,8,2,"(1, 2)",19,0.48934798263086315,-0.17546709083640816,0.9263157894736842,0.5579484522342681,0.3110545873641968,6.407564399996772
142,2,42,50,6,8,2,"(1, 2)",46,0.4758964076619749,-0.09023202249088351,0.8847826086956522,0.5918676441624051,0.3085845708847046,9.71986690000631
142,3,42,50,6,8,2,"(1, 2)",78,0.5049094668398307,-0.05811675471664671,0.8884615384615384,0.5563267530365423,0.29960376024246216,39.861456600017846
143,1,42,50,6,8,4,"(1, 2)",15,0.485228592031204,-0.11613868168750277,0.9333333333333333,0.6161915626790788,0.28303104639053345,6.389518300013151
143,2,42,50,6,8,4,"(1, 2)",44,0.47275751998581594,-0.06448768709405128,0.9045454545454545,0.6115377106164631,0.27618932723999023,9.667718299955595
143,3,42,50,6,8,4,"(1, 2)",68,0.5240793056246535,-0.041442167272900426,0.8926470588235295,0.5590312287211419,0.2955349385738373,39.895680899964646
144,1,42,50,6,8,6,"(1, 2)",13,0.46784012763379035,-0.1002778204227949,0.9692307692307692,0.6542507529258728,0.2682337760925293,6.3783573000109755
144,2,42,50,6,8,6,"(1, 2)",39,0.49657801370133203,-0.054425376447220425,0.9282051282051282,0.6095710011089549,0.29084137082099915,9.650931500014849
144,3,42,50,6,8,6,"(1, 2)",63,0.5388828504136842,-0.04043413993341278,0.8968253968253969,0.5621095809497332,0.31396543979644775,39.53799350000918
145,1,42,50,6,12,1,"(1, 2)",14,0.4234218993024594,-0.2754434693132274,0.9285714285714286,0.5167483356263902,0.321010559797287,6.352815299993381
145,2,42,50,6,12,1,"(1, 2)",34,0.46171245715910064,-0.09345949191203116,0.9058823529411765,0.5410015909444719,0.32767927646636963,9.613836399978027
145,3,42,50,6,12,1,"(1, 2)",57,0.4991718143492652,-0.05597283859213747,0.8912280701754386,0.5097635416757493,0.3528943955898285,39.9489722000435
