topic_id,term_rank,term,weight
60,2,invest,0.09360845700865934
60,3,invest ishares,0.07890384585443981
60,4,invesco amp,0.04956053059694883
60,5,500 equal,0.04954552787110815
60,6,invesco,0.04634760158403706
60,7,equal weight,0.045062089210796914
60,8,equal,0.043927978969291674
60,9,etf,0.042925186062370314
60,10,weight,0.041430790283629955
61,1,advisory pre,0.10880455072831703
61,2,nyse content,0.10835801856680065
61,3,content advisory,0.10835801856680065
61,4,market update,0.10757059958525349
61,5,content,0.10718675135193424
61,6,pre market,0.1043571692862655
61,7,nyse,0.10014769720750845
61,8,advisory,0.08685622513019728
61,9,pre,0.0842215080428728
61,10,update,0.035292473192011974
62,1,amp p500,0.061265812748257605
62,2,p500,0.061265812748257605
62,3,amp 500,0.05832893066185492
62,4,500 stocks,0.05639618012900666
62,5,500,0.048787700577057
62,6,session,0.04251636766788228
62,7,p500 stocks,0.035976856098224784
62,8,losers,0.0351134704968826
62,9,p500 index,0.03316048774374877
62,10,gainers losers,0.032542652775992296
63,1,story,0.12638128561150572
63,2,recent,0.07123499922884609
63,3,recent developments,0.06704265602860991
63,4,developments,0.0660047213551295
63,5,shaping,0.06528043425315785
63,6,evolving,0.05842923178699663
63,7,recent analyst,0.05006481221132684
63,8,narrative,0.0472825295083514
63,9,analyst,0.04526199589486059
63,10,shifting,0.043811950981390645
64,1,fossil,0.018195858098906333
64,2,fossil fuel,0.014845860848489559
64,3,fuel lending,0.014730123446085236
64,4,anti esg,0.0143263809405351
64,5,capital rule,0.012868494975853734
64,6,fed proposes,0.011953506341899602
64,7,proposes easing,0.011953506341899602
64,8,pension leaders,0.011953506341899602
64,9,trump,0.011490894645161912
64,10,nyc pension,0.011047592584563929
65,1,main market,0.21253664512200704
65,2,main,0.1927056532272599
65,3,market nasdaq,0.17323092764698214
65,4,stockholm welcomes,0.14141527084202526
65,5,nasdaq stockholm,0.1335821985929816
65,6,stockholm,0.1326644721722425
65,7,welcomes,0.13036727139582918
65,8,group main,0.055838250945948534
65,9,baltic,0.04311543971203702
65,10,nasdaq,0.03256221845697621
66,1,moving markets,0.1650630381372775
66,2,moving,0.12571877230469816
66,3,markets,0.04798965444718461
66,4,markets futures,0.025191942222843842
66,5,markets powell,0.022157324476778487
66,6,markets fed,0.02166793914981606
66,7,markets bank,0.01661688686102214
66,8,earnings moving,0.015761566156497122
66,9,powell,0.015580810844488204
66,10,gdp,0.015439704948103006
67,1,buy 10,0.0955898889744224
67,2,best,0.08256636306322862
67,3,stocks buy,0.07891120229248065
67,4,10 best,0.07767116544459174
67,5,buy 12,0.05994585035255538
67,6,11 best,0.05441488641443339
67,7,buy best,0.04917775537251861
67,8,12 best,0.04583859614984158
67,9,buy 11,0.043839368154756406
67,10,buy,0.041601215536626865
68,1,stock picks,0.14443558358629538
68,2,10 stock,0.12999738272415345
68,3,picks,0.11575507901682787
68,4,portfolio 10,0.05408892276678249
68,5,10,0.05317939721940512
68,6,picks billionaire,0.04033943580960831
68,7,capital 10,0.03523222360687871
68,8,picks 10,0.0334586394524074
68,9,billionaire,0.032578927349669246
68,10,capital,0.025369544301458172
69,1,assigns,0.06503768701297799
69,2,moody assigns,0.06258487566484909
69,3,moody,0.05597884804235278
69,4,series,0.030951549923606613
69,5,notes,0.025187037708870662
69,6,gr,0.021478261702479323
69,7,rating,0.02113342395398581
69,8,authority,0.019899070861764238
69,9,issued,0.018161732278051484
69,10,vmig,0.01764912496710028
70,1,record,0.05703484281551489
70,2,contracts,0.055585066034895415
70,3,million contracts,0.050214437182816395
70,4,record open,0.04974878736198151
70,5,open,0.046679083399942645
70,6,volume,0.04464274587351449
70,7,futures,0.04250303738387461
70,8,announces record,0.040331888957069094
70,9,futures options,0.03580048397072939
70,10,reports record,0.03405195149562708
71,1,expect,0.12553306321882968
71,2,preview expect,0.07023026276948381
71,3,preview,0.054267855668712325
71,4,earnings preview,0.05220989443730314
71,5,earnings expect,0.038450096601481284
71,6,expect expect,0.028768707794215965
71,7,quarterly earnings,0.027143473422137392
71,8,report,0.02471548871638729
71,9,report earnings,0.024649988370390598
71,10,preview need,0.02301496623537277
72,1,collaborate,0.018153017245077025
72,2,experience,0.017005088285903885
72,3,solution,0.014038215945150433
72,4,clients,0.01173797582287552
72,5,digital,0.011388992837263525
72,6,personalized,0.01121154924319397
72,7,integrate,0.01121154924319397
72,8,online,0.011104268511480362
72,9,international students,0.010895559747149718
72,10,bring,0.010686850982819072
73,1,tsx dividend,0.07682429782152106
73,2,stocks consider,0.07619285427181145
73,3,dividend stocks,0.06614032494196982
73,4,tsx,0.06106018038984693
73,5,2025 tsx,0.05565574726695046
73,6,consider,0.0546106406623964
73,7,watch,0.05449603228764575
73,8,stocks watch,0.050592528157942004
73,9,dividend,0.03707518607771175
