seed,cv_test,npmi_test,topic_diversity_test,intra_topic_similarity_test,inter_topic_similarity_test,test_silhouette,test_outlier_ratio,test_topic_count
42,0.4925256610297155,-0.001989275582812134,0.8078274760383387,0.5641548866078482,0.3286287188529968,0.0763416662812233,0.5830141426045964,626
7,0.4929706885654966,0.0006410379003410346,0.8088467614533965,0.5502007618434166,0.3265574872493744,0.07810000330209732,0.5689451974071892,633
123,0.4851524499928467,-0.007355115409008032,0.8125,0.5581443347036839,0.32722365856170654,0.08857673406600952,0.5773423688862699,624
2024,0.49998826623622233,0.013408289896034995,0.8150316455696203,0.5644956117971955,0.32442113757133484,0.07188287377357483,0.5777843252799058,632
99,0.4872213127595299,-0.00019047164186255432,0.8026941362916006,0.5568290678274572,0.3212001621723175,0.0765867531299591,0.5762374779021803,631
11,0.4820527131376403,-0.008574840671610094,0.8087912087912088,0.5599829880911626,0.3263091742992401,0.08032918721437454,0.5774160282852092,637
77,0.4780339078635368,-0.010785124323389966,0.8086342229199373,0.5610831581912297,0.3260093331336975,0.08459191024303436,0.578594578668238,637
314,0.4946146471160524,0.005167029267671984,0.8090909090909091,0.5575115644429104,0.3294297456741333,0.07401338964700699,0.5700500883912787,638
2718,0.487324412699387,-0.00036886673880150297,0.8111459968602825,0.5620737616992115,0.32761523127555847,0.07890454679727554,0.5770477312905127,637
