Variable,Coefficient,Std_Error,t_statistic,p_value
topic_39_lag1,-1.140175476214803,1.916959938044527,-0.5947831530469465,0.5519901094045505
topic_95_lag1,-1.1348071457150792,1.9169608651212158,-0.5919824271651585,0.5538640257915397
topic_156_lag1,1.1176283964734837,0.5592669680618055,1.998380845460504,0.0456787589443508
topic_633_lag1,-1.0999514327883153,1.9169597875888051,-0.5737999513134591,0.5661047919430157
topic_8_lag1,1.0930635555657968,1.3557157422876138,0.8062630841192256,0.4200935637293673
topic_318_lag1,1.0526326284936527,1.9169599212402786,0.549115616257953,0.5829276388771838
topic_606_lag1,1.049976547380606,0.85762596727971,1.2242825980549652,0.22084923816990143
topic_112_lag1,0.9809854856461286,1.9169597875888107,0.5117402524546596,0.6088342206837263
topic_2_lag1,0.9612734551317684,1.355495504925887,0.7091675712966138,0.4782225578410715
topic_18_lag1,-0.9422652791247492,1.916959332188171,-0.4915416113961959,0.6230447749889085
topic_626_lag1,0.9215919931508981,0.9584798871577292,0.9615141699882527,0.33629660515400284
topic_90_lag1,-0.8938056361323798,1.106877343143562,-0.8075019708994562,0.41937973607208856
topic_11_lag1,-0.8661243105461355,1.3554952010896275,-0.6389726129977393,0.5228425745365699
topic_68_lag1,-0.8314305725464282,1.9169608651212566,-0.43372328964777085,0.6644905596895946
topic_32_lag1,0.8172760232668154,1.3554952060871437,0.6029353844976073,0.5465533815034423
topic_26_lag1,-0.8025298164987439,1.3554951256311556,-0.5920565860574851,0.5538143672623983
topic_193_lag1,0.7986820085343322,0.6399643324907104,1.2480101905459329,0.21203097154898357
topic_495_lag1,-0.7551722733114985,1.9169608651212087,-0.3939424570692784,0.6936245715875387
topic_131_lag1,-0.7392125478568436,0.4950106995539534,-1.4933264038998284,0.13535570399238037
topic_392_lag1,-0.7384633772088606,1.9169599212405068,-0.38522629973973826,0.7000707821046356
topic_489_lag1,-0.7382485604828132,1.3557152467156517,-0.5445454436477646,0.5860677007091378
topic_216_lag1,0.7192588493698585,1.9169597875886732,0.37520810505608354,0.7075066957852464
topic_9_lag1,-0.6676694902659602,1.9169608651211916,-0.34829583765328964,0.7276189343144954
topic_569_lag1,-0.6516148286518296,1.1068787512364235,-0.5886957608716875,0.5560670412453715
topic_42_lag1,-0.6435089058486397,1.3554959438431937,-0.4747405617637776,0.6349731967212804
topic_266_lag1,0.6419478334778341,1.9169593321882061,0.3348781701826985,0.7377178663794317
topic_63_lag1,0.6367112440893179,1.916959365296143,0.33214644797176235,0.7397795472832892
topic_509_lag1,0.5621928468914892,1.9169593181028266,0.2932732278574797,0.7693140748566981
topic_313_lag1,0.5162064000808557,1.4095403831755415,0.3662232073960866,0.7141994930241694
topic_311_lag1,0.5147899945090294,1.916959921240481,0.26854499606643023,0.7882805357045344
topic_169_lag1,0.5024439071607403,1.1067574798101256,0.45397832526683185,0.649845656662419
topic_441_lag1,-0.49029595179298874,0.9585580050995671,-0.5114932525570645,0.6090071211653083
topic_16_lag1,0.4622499795506944,0.3778455809279917,1.2233833155211313,0.22118854910708868
topic_15_lag1,-0.44966902473814113,1.9169597138894499,-0.23457406093619834,0.8145399434784597
topic_25_lag1,0.44032029351432284,0.9584798937944045,0.45939439769695606,0.6459522166548933
topic_290_lag1,0.4403202935143113,0.9584798937943716,0.4593943976969598,0.6459522166548907
topic_36_lag1,0.43483147160465196,1.1067571317149076,0.3928878876351901,0.6944033329745521
topic_46_lag1,-0.4345091127804594,0.9589487810160732,-0.4531098233631067,0.6504708888091484
topic_192_lag1,0.41719021959602753,1.916959713889343,0.2176311878508835,0.8277170365367625
topic_298_lag1,-0.3744386909912856,1.9169590421537932,-0.19532952074478663,0.8451354831174507
topic_114_lag1,0.3741631354905914,1.916960865121207,0.1951855889697224,0.8452481552298328
topic_33_lag1,-0.36607416794584857,1.9169608651212207,-0.19096590577643302,0.8485527885357373
topic_136_lag1,0.3409141375793159,1.916959938044507,0.17784103403177157,0.8588482699620675
topic_96_lag1,0.3357799268172337,1.1067570552648223,0.3033908166385161,0.761592830889833
topic_316_lag1,0.3170604594240968,1.9169597875887818,0.1653975537081591,0.8686314962025168
topic_60_lag1,-0.30342301504150276,1.9169599380444107,-0.15828344088976642,0.8742338547138736
topic_58_lag1,-0.3014738387411294,0.47502701769343797,-0.6346456675348257,0.5256613483256103
topic_13_lag1,0.29460747196715975,0.9585579315492933,0.3073444622079263,0.7585819949312563
topic_609_lag1,0.27930967607594526,0.958480432560638,0.29140884527997374,0.7707394045986882
topic_211_lag1,0.2793096760759274,0.958480432560602,0.291408845279966,0.7707394045986941
topic_23_lag1,0.24272158670458935,0.3203884842359649,0.7575852399421005,0.44870154651676797
topic_479_lag1,0.24083751008161944,0.4952906344103507,0.4862549245824915,0.6267877633107172
topic_67_lag1,0.22170994431217503,0.5126279677329474,0.4324967779121923,0.665381557257402
topic_87_lag1,-0.21635713741837062,1.916958899161895,-0.11286477634599425,0.9101380449402112
topic_147_lag1,-0.18197926752401886,0.42980842588817303,-0.4233962308858179,0.6720073305619032
topic_371_lag1,-0.1725998703731782,1.9169595634416905,-0.09003834700784928,0.9282569670672975
