n_neighbors,n_components,min_cluster_size,min_samples,ngram_range,cv_val,npmi_val,topic_diversity,intra_topic_similarity,inter_topic_similarity,n_topics,fit_seconds,cv_val_norm,npmi_val_norm,topic_diversity_norm,intra_topic_similarity_norm,inter_topic_separation_norm,composite_score
10,8,32,6,"(1, 2)",0.5738869348751258,0.10004212205730129,0.9316498316498317,0.39769720970982253,0.5644605159759521,18.666666666666668,37.07755976663126,1.0,1.0,0.7555899081819318,0.13925145223416513,0.9408806162185721,0.7671443953269338
10,6,32,4,"(1, 2)",0.5510401154387952,0.08292493093876456,0.9345833333333333,0.40215425110525554,0.5597337881724039,20.333333333333332,37.13605309999548,0.8341734555724524,0.908919985126949,0.7896528891571467,0.15905456533631643,0.9249268033063067,0.7233455396998343
10,4,32,6,"(1, 2)",0.5427167502541205,0.08546643991007731,0.9376811594202898,0.37905939528043725,0.5685424705346426,23.666666666666668,37.20383163333948,0.7737608939714999,0.9224432713544704,0.8256239580193157,0.05644164313070572,0.9546581684814357,0.7065855869914854
90,4,32,4,"(1, 2)",0.5367152053665607,0.08854666391551665,0.9442276422764228,0.4621871442112148,0.4435689349969228,16.0,43.218233600026,0.7302005440197566,0.9388330426834783,0.9016398410976061,0.42578715015027724,0.5328432284596215,0.705860761282148
10,6,32,6,"(1, 2)",0.5535881276825696,0.07565683678300984,0.9249999999999999,0.4014525325210006,0.5598954558372498,18.666666666666668,37.187668933339104,0.8526674112288052,0.8702466935091439,0.6783739685250563,0.15593675438124632,0.9254724695232142,0.6965394594334933
10,6,32,1,"(1, 2)",0.5494577010137469,0.07201905788215462,0.9228395061728395,0.3957938986611955,0.572638730208079,22.333333333333332,37.216308766665556,0.8226879918434932,0.8508901907920621,0.6532869332778869,0.13079483704473563,0.9684840038555406,0.6852287913627436
10,8,16,6,"(1, 2)",0.5704020933336155,0.09107311645357775,0.913425925925926,0.44837524403129897,0.45533398787180585,40.666666666666664,37.40059876670906,0.9747063597925895,0.9522762141214295,0.5439791368437897,0.36441939581468524,0.5725530362314791,0.6815868285607947
10,4,24,6,"(1, 2)",0.5424983738936532,0.07616334901425138,0.928500171998624,0.39021995315473806,0.5618075728416443,31.0,37.23386903332236,0.7721758769698174,0.8729418285482627,0.7190169628242095,0.10602919914810102,0.93192631205918,0.6804180359099141
10,6,32,2,"(1, 2)",0.5422743364411934,0.07037516365217882,0.9238562091503267,0.3985768557276601,0.5720970829327902,21.333333333333332,37.06692680002501,0.7705497706898036,0.8421430832859844,0.6650925969236133,0.1431598138659292,0.9666558174962775,0.6775202164523215
10,4,32,2,"(1, 2)",0.5359839091294424,0.05795947120019654,0.934508547008547,0.3731730751311168,0.5768467585245768,26.0,37.244568833344,0.7248926573665553,0.7760795892608945,0.7887844917832065,0.03028809118211762,0.9826870845661593,0.6605463828317866
10,4,32,4,"(1, 2)",0.5376602694513717,0.058846689285983855,0.93,0.37606314440568295,0.5748396913210551,25.666666666666668,37.0737597666642,0.7370599982157127,0.780800447717726,0.7364325358113654,0.04312897903564526,0.9759127628793272,0.6546669447319553
90,4,32,6,"(1, 2)",0.5218368527908009,0.05553275626505679,0.9526984126984127,0.4609016220736247,0.4213249087333679,14.333333333333334,43.16105653333943,0.6222106419115618,0.7631671183505341,1.0,0.42007543737325387,0.4577644322662219,0.6526435259803144
10,4,24,4,"(1, 2)",0.5405121337971511,0.06274879019389289,0.9215204678362573,0.38881409644364595,0.5591536263624827,33.333333333333336,37.465838499988116,0.7577593700015601,0.8015633992012569,0.6379706380743515,0.09978282695068266,0.922968621376013,0.6440089711207728
10,6,16,6,"(1, 2)",0.552275312578448,0.07559052628701886,0.9135281385281385,0.44457563440539993,0.4631720880667369,41.666666666666664,37.523801733351625,0.8431387504541418,0.8698938575257589,0.5451660002924029,0.34753732259840286,0.5990084593687394,0.6409488780478892
10,4,32,1,"(1, 2)",0.5378569992454417,0.04920113418229341,0.9282012578616352,0.3703029784822614,0.5819761554400126,26.666666666666668,37.01236229999146,0.7384879003369463,0.7294767640467771,0.7155460575171709,0.017535943847424285,1.0,0.6402093331496637
10,6,16,4,"(1, 2)",0.55756128872301,0.07301631674112012,0.9111788617886178,0.44278346503115434,0.45935099323590595,45.666666666666664,37.373293499986175,0.8815053668850177,0.8561965726089068,0.5178868719612791,0.3395745217922979,0.5861113697573301,0.6362549406009663
90,8,16,6,"(1, 2)",0.5345140936374715,0.07415460701240208,0.92006006006006,0.4921320645079021,0.4034439027309418,33.333333333333336,41.4428315666543,0.714224458028838,0.8622533779644267,0.6210128014463923,0.558835643726719,0.39741185088176867,0.6307476264096289
10,4,24,2,"(1, 2)",0.5396267872550159,0.05603293550584181,0.9160325337744694,0.38578444774367115,0.5636263291041056,34.333333333333336,38.648905066637475,0.7513333570454765,0.7658285557542771,0.5742463202765246,0.08632177273501776,0.9380650402344172,0.6231590092091426
10,4,24,1,"(1, 2)",0.537236157607033,0.05383722142475348,0.9165151515151515,0.3835851438870334,0.5668105085690817,36.0,38.13291809998918,0.7339817140898427,0.7541452328435502,0.5798503391907165,0.07655002974343993,0.9488123913776693,0.6186679414490437
10,6,16,2,"(1, 2)",0.5555158354500632,0.07129332806098093,0.9048548094373866,0.43872171113410313,0.4621589183807373,49.333333333333336,37.7017226999742,0.8666590794625587,0.8470286061168325,0.44445378817006087,0.3215277134546351,0.5955887744851118,0.6150515923378398
90,6,16,2,"(1, 2)",0.5208404218713637,0.05291405853073039,0.9161643560377737,0.5009137370513932,0.43374235431353253,41.333333333333336,43.969115566656306,0.6149783574970281,0.7492331132360979,0.5757770026253021,0.5978535569960473,0.4996762181502051,0.6075036497009361
10,8,16,2,"(1, 2)",0.5458647314494702,0.058178883167518826,0.9010536398467432,0.4480709522851183,0.4679997165997823,49.666666666666664,37.326566099984724,0.7966095379590147,0.7772470731727495,0.400315696081054,0.36306739493988033,0.6153028358649498,0.5905085076035297
90,8,12,6,"(1, 2)",0.5441441023998829,0.0344139807848337,0.9153880445795339,0.5396285895116355,0.3225589990615845,47.666666666666664,41.72491380001884,0.7841208862965865,0.6507948037856561,0.5667626964186332,0.769867800074172,0.12440636501502327,0.5791905103180142
90,6,12,6,"(1, 2)",0.5275839561725961,0.026475129766223404,0.9268355311833573,0.5302582829488247,0.3267253637313843,46.0,44.35497179998007,0.6639242072035206,0.6085524368083473,0.6996876306680698,0.7282345227042757,0.13846882116415077,0.5677735237096729
90,6,12,4,"(1, 2)",0.5304017142614629,0.02947508564781969,0.9163317442683504,0.5456974069758128,0.3243361214796702,51.0,43.95240300001266,0.6843760293143268,0.6245151040720428,0.5777206667948769,0.796832207172244,0.13040456921858454,0.562769715314415
90,8,8,6,"(1, 2)",0.5479691578141858,0.027943490804956075,0.9037698197383494,0.5584590522040215,0.31074774265289307,61.333333333333336,41.819794099971965,0.8118838632556061,0.6163655379369518,0.43185519868075983,0.8535335660787823,0.08454060949984298,0.5596357550903887
70,4,32,6,"(1, 2)",0.531626235280314,0.021294971843036983,0.9213888888888889,0.4404408615751145,0.44510504603385925,16.666666666666668,40.32831170000524,0.6932638348883531,0.5809889856894521,0.6364427810405019,0.32916608330640384,0.5380279628285762,0.5555779295506575
90,6,8,6,"(1, 2)",0.5315042710152563,0.019679330705698262,0.913778507571611,0.5689460682105659,0.3039174477259318,65.66666666666667,44.38246909998512,0.6923785951430778,0.5723922119665152,0.5480732138837746,0.9001285033155038,0.061486765079494694,0.5548918578776733
90,4,12,6,"(1, 2)",0.5296147188897016,0.02508416962686902,0.915897435897436,0.5370075185384069,0.3328081468741099,47.0,41.22229846667809,0.6786638677881529,0.6011511833373251,0.5726776024397288,0.7582221005334862,0.15899963831255498,0.5539428784822495
50,8,12,6,"(1, 2)",0.5300851185472611,0.024559497459206797,0.9141615707758168,0.5100567597607805,0.3633716603120168,49.0,40.09140830000009,0.6820781176328803,0.5983594198696379,0.5525212340470326,0.6384769878205984,0.2621586513963727,0.5467188821533043
90,4,8,6,"(1, 2)",0.5416527860491316,0.029135913565043272,0.9005055464629933,0.5580476549412422,0.3142429093519847,62.0,41.55372743331827,0.7660384401743929,0.6227103804973702,0.39395139276112867,0.8517056839027088,0.09633761536352513,0.5461487025398252
70,4,12,6,"(1, 2)",0.5301321885013789,0.03190384648271668,0.913024013024013,0.5257125956599008,0.3314711848894755,48.333333333333336,40.68286583333975,0.682419760278565,0.6374384611481897,0.5393122393920002,0.7080375463867995,0.15448707861794833,0.5443390171647005
90,6,8,4,"(1, 2)",0.534941707155043,0.019995701974777003,0.9058641975308642,0.5702156636105987,0.3034243683020274,70.66666666666667,44.43507816665806,0.7173281579625201,0.5740756131562054,0.4561745134786944,0.9057694518888292,0.05982250658888443,0.5426340486150267
50,8,16,6,"(1, 2)",0.5316468072690675,0.029170674962800697,0.9142890874745714,0.4817372873188957,0.37911959489186603,38.333333333333336,39.89851580001414,0.6934131502806553,0.622895344759487,0.5540019214139863,0.5126505334523377,0.31531161735580693,0.5396545134524546
90,4,16,6,"(1, 2)",0.5167683186292807,0.011055867024257251,0.9229959514170041,0.5240938419967867,0.34664590160051983,37.0,45.362592133324746,0.5854222605939712,0.5265070433705824,0.6551035306248774,0.7008452501904889,0.205705300074004,0.5347166769707847
90,6,16,1,"(1, 2)",0.5199985349596601,0.038178627428365544,0.9145004259462092,0.4899171210316648,0.34890132149060565,43.333333333333336,43.920362199986506,0.60886778277324,0.6708263656178626,0.55645592318914,0.5489944122273337,0.21331787021989232,0.5196924708054936
50,8,16,4,"(1, 2)",0.5304033100741954,0.017995854608691967,0.910625,0.49379162571187746,0.3656027515729268,42.0,39.72778150002705,0.68438761202551,0.5634344906387612,0.5114555875769226,0.5662092522051912,0.26968910672321195,0.5190352098339194
70,8,8,6,"(1, 2)",0.5399135004220283,0.015033466284669455,0.8971595765345765,0.558948723463869,0.30878082911173504,65.33333333333333,40.770109599999465,0.7534143755373525,0.5476717191219127,0.3550989487157383,0.8557092280216061,0.07790181582387107,0.5179592174440961
70,6,12,6,"(1, 2)",0.5291047642036731,0.018561359901229733,0.9112280701754386,0.5231897659087307,0.32113779584566754,46.333333333333336,40.925620699999854,0.6749625200520099,0.5664435258302507,0.5184582656487359,0.6968283431357175,0.11960947144310481,0.5152604252219637
70,4,16,6,"(1, 2)",0.5103538929459975,0.009325509358661256,0.9220171957671958,0.5140459555459679,0.3495361308256785,39.666666666666664,40.59332036665486,0.5388651435952384,0.5172998667475728,0.6437385004746274,0.656201412682714,0.2154605003411169,0.5143130847682539
90,6,16,4,"(1, 2)",0.5156050853775155,0.02407818879512057,0.9127894954507858,0.5266835828815363,0.3270997206370036,39.0,44.171275733368624,0.5769792932461085,0.5957983921881728,0.5365890885309933,0.712351746786754,0.13973236336139383,0.5122901768226844
50,8,12,4,"(1, 2)",0.5283752564408517,0.012394986000098413,0.907397697322791,0.5155064516203063,0.34267523884773254,56.0,40.053923166667424,0.669667614484131,0.5336324517037474,0.47398107364931796,0.6626905534331247,0.19230338371061279,0.5064550153961868
70,6,8,6,"(1, 2)",0.5411330582690352,0.008124843951077175,0.9011594982078853,0.539691526696885,0.3111717601617177,62.0,41.06535140000051,0.7622661574697234,0.5109111653290385,0.4015448930376911,0.7701474367405724,0.08597176785895881,0.5061682840871968
70,8,16,6,"(1, 2)",0.5151183162291303,0.014008407033595531,0.9144563918757468,0.5217646921424745,0.3314393162727356,38.666666666666664,40.781417299993336,0.5734462305353184,0.5422174123266543,0.5559446121805739,0.6904965875004664,0.15437951457568216,0.503296871423739
50,4,12,6,"(1, 2)",0.5269998029994155,0.01615249619216815,0.9049823633156967,0.5010365616260584,0.3595890998840332,51.666666666666664,39.88803216667535,0.6596843127886818,0.5536260407108091,0.44593490725536006,0.5983992797587548,0.2493916244158708,0.5014072329858953
