trial,fold,random_seed,n_neighbors,n_components,min_cluster_size,min_samples,ngram_range,n_topics,cv_val,npmi_val,topic_diversity,intra_topic_similarity,inter_topic_similarity,fit_seconds
13,3,42,10,4,24,1,"(1, 2)",66,0.4818019973350782,-0.006510834313891682,0.8545454545454545,0.39929168016621563,0.5221549868583679,36.16477079998003
14,1,42,10,4,24,2,"(1, 2)",2,0.6321368161191873,0.2268032726095663,1.0,0.33182135969400406,0.6952225565910339,34.537605199962854
14,2,42,10,4,24,2,"(1, 2)",39,0.4964686580064891,-0.05729829514481167,0.8948717948717949,0.4236024442391518,0.4789314270019531,44.781386099988595
14,3,42,10,4,24,2,"(1, 2)",62,0.4902748876393715,-0.001406170947229188,0.853225806451613,0.4019295392978576,0.5167250037193298,36.62772389996098
15,1,42,10,4,24,4,"(1, 2)",2,0.6321368161191873,0.2268032726095663,1.0,0.33182135969400406,0.6952225565910339,33.28436769999098
15,2,42,10,4,24,4,"(1, 2)",38,0.4784433375587253,-0.0703934078017941,0.9078947368421053,0.4232661707981213,0.47475847601890564,43.5530895999982
15,3,42,10,4,24,4,"(1, 2)",60,0.510956247713541,0.03183650577390644,0.8566666666666667,0.4113547588388125,0.5074798464775085,35.560058199975174
16,1,42,10,4,24,6,"(1, 2)",2,0.6321368161191873,0.2268032726095663,1.0,0.33182135969400406,0.6952225565910339,33.289453400007915
16,2,42,10,4,24,6,"(1, 2)",34,0.47779698969706735,-0.0408946202619531,0.9205882352941176,0.42689611424099316,0.48812711238861084,43.464601999963634
16,3,42,10,4,24,6,"(1, 2)",57,0.517561315864705,0.04258139469514099,0.8649122807017544,0.41194238552921697,0.5020730495452881,34.94755169999553
17,1,42,10,4,32,1,"(1, 2)",2,0.6321368161191873,0.2268032726095663,1.0,0.33182135969400406,0.6952225565910339,32.936365099973045
17,2,42,10,4,32,1,"(1, 2)",25,0.47884399335679745,-0.07912777116282094,0.928,0.3903734076023102,0.5102100372314453,43.03834209998604
17,3,42,10,4,32,1,"(1, 2)",53,0.5025901882603404,-7.20988998651309e-05,0.8566037735849057,0.38871416815046994,0.5404958724975586,35.0623797000153
18,1,42,10,4,32,2,"(1, 2)",2,0.6321368161191873,0.2268032726095663,1.0,0.33182135969400406,0.6952225565910339,33.122020600014366
18,2,42,10,4,32,2,"(1, 2)",24,0.47361060773665625,-0.06346369683891458,0.9458333333333333,0.3940081298351288,0.5026365518569946,43.253710100019816
18,3,42,10,4,32,2,"(1, 2)",52,0.5022043035324837,0.010538837829937907,0.8576923076923076,0.39368973586421746,0.5326811671257019,35.3579757999978
19,1,42,10,4,32,4,"(1, 2)",2,0.6321368161191873,0.2268032726095663,1.0,0.33182135969400406,0.6952225565910339,32.8916881000041
19,2,42,10,4,32,4,"(1, 2)",25,0.4699183177135122,-0.08472708295050864,0.928,0.39705687165260317,0.504956066608429,43.26018240000121
19,3,42,10,4,32,4,"(1, 2)",50,0.5109256745214155,0.03446387819889392,0.862,0.39931120187044145,0.5243404507637024,35.069408799987286
