n_neighbors,n_components,min_cluster_size,min_samples,ngram_range,cv_val,npmi_val,topic_diversity,intra_topic_similarity,inter_topic_similarity,n_topics,fit_seconds,cv_val_norm,npmi_val_norm,topic_diversity_norm,intra_topic_similarity_norm,inter_topic_separation_norm,composite_score
15,5,15,3,"(1, 2)",0.5582523202197236,-0.00268499197651345,0.8520546967555918,0.7709367709692402,0.7550750374794006,189.0,60.16195566666041,0.6995511404341537,0.5632510064648814,0.5008000062334829,0.5081360062200597,0.8417966495988151,0.6227069617902785
50,5,20,1,"(1, 2)",0.5671618400051712,0.03032524490708031,0.8649686275492727,0.7555628634605775,0.7437031070391337,142.33333333333334,93.77358209999511,0.7656353233810004,0.9207027515227358,0.7874303031770249,0.0,0.6245125640044461,0.6196561884170414
30,10,15,3,"(1, 2)",0.5774476992871,0.01761288297178784,0.8452070022336503,0.7698427442109598,0.7443880240122477,160.0,66.09454556666121,0.8419281677678268,0.7830467882044069,0.3488124553041286,0.4719764035076557,0.6375993093897484,0.6166726248347533
50,10,15,3,"(1, 2)",0.5870417683473879,0.017461738517616485,0.8396680034185787,0.7743886373298005,0.7377727031707764,152.0,106.63765540001138,0.9130898274591058,0.7814101186739855,0.22587197339363546,0.622226557725729,0.511200018829304,0.610759699216352
50,5,15,3,"(1, 2)",0.5964405423052793,0.03136550550162761,0.8316012374231553,0.7692530909437911,0.7429031531016032,152.66666666666666,75.22609696666284,0.9828029335149281,0.9319672258173951,0.046826602190803784,0.4524872751865143,0.6092278011625576,0.6046623675744398
50,5,10,3,"(1, 2)",0.5972998807997931,0.034874347731947614,0.8294914970836182,0.778269591282042,0.7267125050226847,225.0,74.32403540000087,0.9891768665272858,0.9699627658913273,0.0,0.7504992457528156,0.29987221888153937,0.6019022194105935
50,10,10,1,"(1, 2)",0.5564524070339872,-0.009963703897903929,0.866746747858647,0.7748306592710975,0.7266518076260885,341.0,110.21052439999767,0.686200724797957,0.4844333873351157,0.826896454918111,0.6368361983643087,0.2987124704653282,0.5866158471761642
15,5,20,1,"(1, 2)",0.5564731213544659,-0.00170624999027835,0.8521133624243772,0.7597642015627386,0.7633548776308695,174.33333333333334,61.46132396667963,0.6863543682015407,0.5738493257733686,0.5021021162054975,0.1388619752531602,1.0,0.5802335570867134
30,5,15,3,"(1, 2)",0.5687376196808186,0.006590627370341843,0.8437101054912266,0.7664746312910715,0.7454425891240438,165.0,64.93500453332672,0.7773232835491221,0.6636921615440708,0.3155881826462116,0.3606540577314854,0.6577489416109394,0.5550013254163659
15,10,15,3,"(1, 2)",0.5584013842673131,-0.009113674981087916,0.8493304270484924,0.767675023873394,0.7489639321962992,190.0,60.52801993333075,0.7006567865328125,0.49363793563136055,0.44033365810326985,0.4003292471609689,0.7250314327884984,0.551997812043382
15,5,20,3,"(1, 2)",0.5281771463964814,0.007163782407321728,0.8633509064002959,0.7590095804969899,0.7486278613408407,135.33333333333334,59.941721033334034,0.47647589766521925,0.6698985777197446,0.7515242803934761,0.113920356842679,0.7186101089062619,0.5460858443054761
30,10,15,1,"(1, 2)",0.5649980047994321,0.00025673291576115237,0.8507677572482848,0.7626608212433587,0.7461917201677958,211.33333333333334,66.73113023334493,0.7495856052091574,0.5951055096582922,0.47223582550330057,0.23460059962171115,0.6720626286922138,0.5447180337369351
30,5,15,1,"(1, 2)",0.5620692074149152,-0.0028205713378204344,0.8496731880395246,0.7604607382057008,0.751341183980306,211.66666666666666,66.22410250000151,0.7278619672540803,0.5617828837287765,0.4479413870132243,0.16188379633158903,0.770453710283838,0.5339847489223016
50,10,15,1,"(1, 2)",0.5788450404035693,0.0032754408043210934,0.8444738890581108,0.7632208872863263,0.7398309111595154,201.0,107.01147220000469,0.852292603585202,0.6277936241480719,0.3325406902966124,0.2531118155980464,0.550526309395823,0.5232530086047511
