Variable,Coefficient,Std_Error,t_statistic,p_value
topic_207_lag1,-0.644489246437807,0.8796524584530822,-0.7326634970942698,0.4637658342467249
topic_458_lag1,-0.6442921399881208,1.9171297105664413,-0.3360712300461695,0.7368180322938158
topic_61_lag1,0.6168805787020124,1.9171297105669467,0.3217730001793067,0.7476255087623548
topic_277_lag1,-0.6137920981233745,1.1068691886078987,-0.5545299340162647,0.5792177718770122
topic_243_lag1,0.6014625571208,0.9585828263030287,0.6274497525064826,0.5303662501180734
topic_298_lag1,-0.5992926331191537,0.9585648552833881,-0.6251977941982654,0.5318430284283586
topic_412_lag1,-0.599292633119042,0.9585648552832086,-0.6251977941982659,0.5318430284283582
topic_106_lag1,0.5726844189792273,1.9171297105671716,0.2987197036395633,0.7651546958076554
topic_249_lag1,0.5257296154058312,0.9585828263031004,0.5484446424242503,0.5833881569652525
topic_467_lag1,-0.5256394661353889,1.3556238904290003,-0.38774727256322195,0.6982040980176868
topic_146_lag1,-0.5116923702993109,1.9171297105668437,-0.26690545114342695,0.7895426457586014
topic_73_lag1,0.4744784765705094,1.4849985761912923,0.31951443198514473,0.749337281641514
topic_287_lag1,-0.4089927091291439,0.724634090118128,-0.5644127356228452,0.5724748520780256
topic_266_lag1,0.37632695678929473,1.9171297105671754,0.196297076152432,0.8443781471707408
topic_118_lag1,-0.31882495012481304,0.4800723828876055,-0.6641184985628642,0.5066163807587211
topic_262_lag1,-0.2960720902100307,1.3556238904287405,-0.21840282714137813,0.827115818718197
topic_1_lag1,-0.21261526836850267,1.1068691886075377,-0.19208707818127693,0.84767448292118
topic_93_lag1,-0.2086239242400492,0.9834752008931194,-0.21212931861483889,0.8320066863347039
topic_130_lag1,0.2014097644618902,1.9171297105665417,0.10505797461266744,0.9163300688525088
topic_59_lag1,0.19617503728302435,1.9171297105667557,0.10232747226322504,0.9184970058932633
topic_136_lag1,-0.18374901527225032,1.9171297105666218,-0.0958458962163504,0.9236432047088099
topic_0_lag1,-0.17267228097774476,0.6062837425103906,-0.2848044057107229,0.7757947321275511
topic_318_lag1,-0.1614634605720884,1.9171297105664666,-0.08422145861188483,0.9328805675255106
topic_148_lag1,-0.13936674742933397,0.6778373596772327,-0.205604995711208,0.8370999967790236
topic_99_lag1,0.11371667862156394,0.49504406885647984,0.22971021324271634,0.8183175439595186
topic_184_lag1,-0.09213004346973439,1.9171297105667617,-0.04805623895030971,0.9616715418139616
topic_22_lag1,-0.08525607273105297,0.42940052461898154,-0.19854673630569722,0.8426178255239162
topic_58_lag1,0.0684019701960282,0.8573879025270681,0.07977949070009036,0.9364128354429794
topic_396_lag1,-0.06763662173008443,1.1068691886079682,-0.06110624672383037,0.9512747465614632
topic_5_lag1,-0.06379644168980837,1.1068691886081585,-0.057636839426373154,0.9540380484187948
Intercept,0.05980280561669373,0.006777718288734822,8.823442207105506,1.1316439055009947e-18
topic_16_lag1,-0.05980280561665057,1.9171297105665748,-0.03119392771758614,0.9751149601678603
topic_35_lag1,0.0569404345730733,1.917129710566892,0.0297008774415353,0.9763056860446345
topic_115_lag1,-0.043315077812776596,0.5317559863117981,-0.0814566811239969,0.9350789770870712
topic_372_lag1,0.04177062109065036,0.8573879025269375,0.04871846333210656,0.9611437830604789
topic_10_lag1,-0.003104009632270718,1.9171297105667164,-0.0016190921329747438,0.9987081559763133
topic_428_lag1,-0.0004164578670610766,1.917129710566251,-0.00021722988526325115,0.9998266761701009
